FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 5 Cell 7,FOV 5 Cell 8,FOV 5 Cell 9,FOV 5 Cell 10,FOV 5 Cell 11,FOV 5 Cell 12,FOV 5 Cell 13,FOV 5 Cell 14,FOV 5 Cell 15,FOV 5 Cell 16,FOV 5 Cell 17,FOV 5 Cell 18,FOV 5 Cell 19,FOV 5 Cell 20,FOV 5 Cell 21,FOV 5 Cell 22,FOV 5 Cell 23,FOV 5 Cell 24,FOV 5 Cell 25,FOV 5 Cell 26,FOV 5 Cell 27,FOV 6 Cell 1,FOV 6 Cell 2,FOV 6 Cell 3,FOV 6 Cell 4,FOV 6 Cell 5,FOV 6 Cell 6,FOV 6 Cell 7,FOV 6 Cell 8,FOV 6 Cell 9,FOV 6 Cell 10,FOV 6 Cell 11,FOV 6 Cell 12,FOV 6 Cell 13,FOV 6 Cell 14,FOV 6 Cell 15,FOV 6 Cell 16,FOV 6 Cell 17,FOV 6 Cell 18,FOV 7 Cell 1,FOV 7 Cell 2,FOV 7 Cell 3,FOV 7 Cell 4,FOV 7 Cell 5,FOV 7 Cell 6,FOV 7 Cell 7,FOV 7 Cell 8,FOV 7 Cell 9,FOV 7 Cell 10,FOV 7 Cell 11,FOV 7 Cell 12,FOV 7 Cell 13,FOV 7 Cell 14,FOV 7 Cell 15,FOV 7 Cell 16,FOV 7 Cell 17,FOV 7 Cell 18,FOV 7 Cell 19,FOV 7 Cell 20,FOV 7 Cell 21,FOV 7 Cell 22,FOV 7 Cell 23,FOV 7 Cell 24,FOV 7 Cell 25,FOV 7 Cell 26,FOV 7 Cell 27,FOV 7 Cell 28,FOV 7 Cell 29,FOV 7 Cell 30,FOV 7 Cell 31,FOV 7 Cell 32,FOV 7 Cell 33,FOV 7 Cell 34,FOV 7 Cell 35,FOV 7 Cell 36,FOV 7 Cell 37,FOV 7 Cell 38,FOV 7 Cell 39,FOV 8 Cell 1,FOV 8 Cell 2,FOV 8 Cell 3,FOV 8 Cell 4,FOV 8 Cell 5,FOV 8 Cell 6,FOV 8 Cell 7,FOV 8 Cell 8,FOV 8 Cell 9,FOV 8 Cell 10,FOV 8 Cell 11,FOV 8 Cell 12,FOV 2 Cell 1,FOV 2 Cell 2,FOV 2 Cell 3,FOV 2 Cell 4,FOV 2 Cell 5,FOV 2 Cell 6,FOV 2 Cell 7,FOV 2 Cell 8,FOV 2 Cell 9,FOV 2 Cell 10,FOV 2 Cell 11,FOV 2 Cell 12,FOV 2 Cell 13,FOV 2 Cell 14,FOV 2 Cell 15,FOV 2 Cell 16,FOV 2 Cell 17,FOV 2 Cell 18,FOV 2 Cell 19,FOV 2 Cell 20,FOV 4 Cell 1,FOV 4 Cell 2,FOV 4 Cell 3,FOV 4 Cell 4,FOV 4 Cell 5,FOV 4 Cell 6,FOV 4 Cell 7,FOV 4 Cell 8,FOV 4 Cell 9,FOV 4 Cell 10,FOV 4 Cell 11,FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 5 Cell 7,FOV 5 Cell 8,FOV 5 Cell 9,FOV 5 Cell 10,FOV 5 Cell 11,FOV 5 Cell 12,FOV 5 Cell 13,FOV 5 Cell 14,FOV 5 Cell 15
1.065189,1.08148,1.022195,1.036845,1.461518,1.063031,1.178836,1.219381,1.082996,1.093479,1.172147,1.033837,1.475768,1.143852,1.204511,1.128459,1.121016,1.172381,1.127084,1.15459,1.20889,1.068226,1.221931,1.127304,1.056365,1.084145,1.159007,1.003226,1.021225,1.018582,0.955921,1.009899,1.030766,1.032033,1.044112,1.032438,1.024016,1.039736,1.021153,1.024445,1.011271,0.998908,0.996872,0.934891,0.998046,0.996159,0.998979,0.945764,0.959108,0.944348,0.940655,0.964644,0.835358,0.898042,0.965485,0.978604,0.978461,0.990512,1.000831,0.986638,1.004796,1.001957,0.996213,0.992859,0.988636,0.978157,0.985399,0.993712,0.983471,0.981302,0.992473,0.99213,0.994227,0.992972,0.98035,0.98575,0.987975,0.998082,0.989801,1.008361,0.99438,0.990346,0.97342,0.785981,1.007591,1.039646,1.02716,1.004277,1.01545,0.972831,1.014512,1.003011,1.028354,1.013321,1.000163,1.003578,2.136905594,2.376279356,2.400285999,2.289138797,2.673998299,2.146438869,2.214561163,1.730918863,2.211846687,2.024244208,2.311513559,1.610350666,2.303695072,1.299932769,1.640729943,1.899853535,1.916479488,1.616566298,2.467452959,2.529480922,1.513512,1.914671,1.73279,1.774592,2.05366,0.930397,1.916455,1.784746,1.290179,1.11596,1.756113,0.950717,0.999307,0.945141,1.001468,0.981684,0.987177,0.951021,0.940452,0.993736,1.158904,1.00606,0.652163,1.044705,1.002969,0.988481
1.065173,1.097454,1.011513,1.043847,1.415109,1.060636,1.172014,1.196774,1.075313,1.1013,1.180187,1.01942,1.473721,1.135252,1.130066,1.118941,1.120848,1.183982,1.1207,1.080075,1.198834,1.058874,1.150875,1.123321,1.061001,1.128344,1.209973,1.024294,1.017384,1.023064,0.958024,1.013387,1.037923,1.02803,1.03202,1.035924,1.022813,1.04417,1.021804,1.024321,1.021097,1.007773,0.999655,0.944806,1.002745,1.003284,1.001078,0.961855,0.986807,0.962085,0.956908,0.988951,0.865505,0.955745,0.985521,0.993151,0.996243,0.999418,0.995957,0.998153,1.014629,1.003299,0.999994,1.003252,1.000282,0.994522,0.99618,0.999353,1.004375,0.996544,1.00367,0.996821,1.002633,1.006955,0.992464,1.002551,1.002297,1.003169,1.008103,1.013674,1.008391,1.004639,0.977451,0.843517,1.001099,1.024131,1.013088,1.005811,1.012595,0.987566,0.994437,0.995826,1.035732,1.001403,1.008333,1.015711,2.107988452,2.386994259,2.384473805,2.273545253,2.67264409,2.135711133,2.11190621,1.372877195,2.213117214,2.008048503,2.276573853,1.669230944,2.30193558,1.372665947,1.65050782,1.903560271,1.763040405,1.554010326,2.45898688,2.530713306,1.462967,1.865511,1.719186,1.714536,2.063332,0.935248,1.915158,1.481884,1.247592,1.112081,1.714443,0.967465,1.010177,0.981433,1.003245,0.983831,1.00609,0.962258,0.961171,1.001745,1.028949,0.985106,0.679454,1.057451,1.002671,0.996696
1.050019,1.087169,0.998665,1.028868,1.318028,1.079744,1.190376,1.141551,1.063944,1.105397,1.200934,1.001409,1.647709,1.115738,1.126323,1.113817,1.113151,1.19911,1.10191,1.091892,1.164976,1.052731,1.144151,1.097288,1.059114,1.153658,1.157672,0.992547,1.009388,1.016255,0.957286,1.001696,1.020056,1.012285,1.004387,1.022135,1.016103,1.025451,1.021669,1.021247,1.019418,0.997393,0.995834,0.9337,0.997118,1.012697,1.018555,0.9805,1.010253,0.984045,0.988634,1.034474,1.037442,0.976893,0.988036,1.005563,1.007751,1.002646,1.007801,1.01998,1.020273,1.010342,1.009223,1.00547,1.006623,1.015762,1.019776,1.006645,1.009654,1.000807,1.007866,1.012356,1.009581,1.017016,1.004507,1.008302,1.012426,1.019534,1.021658,1.012522,1.019435,1.016488,1.007644,1.149511,1,1,1,1,1,1,1,1,1,1,1,1,2.046104066,2.361400008,2.342596947,2.224498258,2.602062048,2.072574624,1.918544056,1.205756837,2.166710988,1.952962861,2.218765173,1.667378084,2.258384107,1.405951946,1.57418128,1.859177025,1.394891752,1.335019026,2.414651563,2.502028623,1.473427,1.825869,1.704862,1.794669,2.104087,0.98426,1.941685,1.860447,1.206062,1.156186,1.699533,0.970064,1.005942,1.03114,1.034262,1.027112,1.019265,0.985321,0.993898,0.994868,1.00395,1.007596,0.729109,1.030823,1.003321,0.989564
1.055589,1.065935,0.990747,1.037015,1.252128,1.06686,1.183006,1.124857,1.062386,1.106486,1.199912,0.996129,1.690599,1.118037,1.38003,1.104664,1.104969,1.172176,1.05619,1.104088,1.148899,1.039318,1.150051,1.099716,1.082977,1.142264,1.175903,0.994901,1.006147,1.013876,0.95786,1.004317,1.018296,1.00706,0.993126,1.01475,1.004396,1.022759,1.016112,1.013671,1.013079,0.998717,0.995194,0.945091,0.997868,0.990804,0.990538,0.97056,0.990428,0.992185,0.980756,1.000095,1.532034,0.99676,0.983749,0.994858,0.999267,0.992109,1.00006,1.003686,1.003575,0.997487,0.996831,0.997051,0.986456,0.996969,0.980109,0.996552,0.996425,0.979666,0.993447,1.001116,0.987882,0.995569,0.98842,0.984295,0.988563,0.99089,0.978563,0.994407,0.984087,0.99515,0.966368,1.282479,0.958145,1.234728,1.266881,1.124292,1.076232,1.829935,3.753309,3.271645,4.329383,5.386791,2.636347,3.876628,1.987961742,2.328855497,2.275288265,2.172860884,2.495340771,2.001502392,1.577048199,1.192631234,2.115535924,1.907856357,2.161186396,1.64724013,2.204890779,1.433540798,1.471507827,1.787861818,1.036963179,1.105292981,2.363888679,2.464406863,1.454833,1.795088,1.688964,1.747816,2.053224,1.203055,1.955215,1.874085,1.219094,1.124931,1.657396,0.954509,0.987925,0.962722,1.002404,0.990983,0.978689,0.966121,0.948286,0.998229,0.961225,0.991045,0.884989,1.015843,0.984176,0.965383
1.043776,1.077868,0.993941,1.029229,1.209452,1.088525,1.144683,1.090084,1.059494,1.107915,1.195027,0.986261,1.650065,1.10519,1.26356,1.109066,1.11558,1.124331,0.997888,1.10179,1.161299,1.025987,1.174538,1.10089,1.061195,1.115353,1.116456,1.00607,1.008544,1.01399,0.958435,1.000458,1.019913,1.009961,0.99461,1.02115,1.004628,1.017695,1.019163,1.015894,1.011362,0.99792,0.990655,0.947618,1.009655,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.593333,2.455073,2.171841,2.255852,3.208441,3.27836,3.633199,3.374601,3.902987,5.078504,2.346751,3.659686,1.939365013,2.297290058,2.197721541,2.115160255,2.386960832,1.922154406,1.196773649,1.485070799,2.06590141,1.839660641,2.091544186,1.619654103,2.153403894,1.468135624,1.414986307,1.728183593,0.880466718,0.987893415,2.322248514,2.425761451,1.413188,1.715284,1.6763,1.735224,2.057475,1.160491,1.984753,1.975165,1.242246,1.065516,1.565799,0.954017,0.984792,0.980146,1.00114,0.988696,0.943182,0.988337,0.969895,0.986622,0.973123,0.99887,1.003561,1.018538,0.986396,0.982167
1.044672,1.069257,0.989751,1.028587,1.154621,1.074963,1.128546,1.043631,1.047726,1.083248,1.156419,0.986887,1.661324,1.111131,1.109274,1.098958,1.090378,1.11059,0.966807,1.090992,1.131355,1.023664,1.132783,1.13534,1.00427,1.070328,1.11739,0.995698,1.004299,1.010463,0.960553,0.996796,1.011099,1.000751,0.99457,1.008381,1.006955,1.029814,1.016326,1.013145,1.000732,0.996603,0.993436,0.948041,0.991941,1.014805,2.92264,3.928656,2.140357,2.804133,1.209744,1.196248,1.090477,1.668189,5.140951,4.121789,4.167327,4.151629,4.236805,3.992774,3.66481,4.150283,4.064604,4.152415,4.818459,3.45913,1.179975,5.359382,5.200917,1.154265,4.536638,4.617323,1.090362,3.379116,4.765313,4.61187,4.60531,4.151681,4.337287,4.244514,3.172405,3.747071,3.517076,2.883939,-0.11616,1.858811,1.73675,2.415649,3.288484,2.555171,3.14243,2.836204,2.631978,4.297511,1.611742,3.01408,1.91378042,2.270022742,2.163660807,2.067469131,2.291527429,1.866201299,0.971603343,2.460183478,2.033656769,1.78887518,2.030142357,1.59070509,2.112905544,1.508013278,1.380631903,1.705347575,0.858271941,0.974468687,2.292815969,2.416999918,1.402256,1.62838,1.632797,1.695535,1.993069,1.019286,1.936633,1.742031,1.199902,1.034465,1.469707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.037637,1.049833,0.994791,1.030638,1.117549,1.076069,1.093921,1.029982,1.043882,1.081161,1.12445,0.994325,1.552797,1.081625,1.015544,1.090093,1.069749,1.094712,0.940026,1.063496,1.129821,1.014978,1.107734,1.166884,0.947095,1.061626,1.036553,1.001632,1.012029,1.010885,0.970418,1.003327,1.018113,1.002192,1.004667,1.013388,1.008764,1.031545,1.014869,1.012682,1.003794,1.008542,0.987299,0.975005,1.003409,2.273895,2.954493,4.055243,2.132231,2.061264,2.378359,2.230345,2.391027,2.367586,4.975728,4.035904,4.101473,4.068582,4.143723,3.964902,3.524717,4.082087,3.992989,4.11204,4.74044,3.467427,2.965232,5.361272,5.155795,4.058597,4.279925,4.438802,3.47046,2.899229,4.859464,4.461816,4.726081,4.206745,4.206053,4.138979,3.220614,3.698044,3.537762,2.989966,0.928693,1.717937,1.612258,2.673258,2.774932,2.646908,3.298497,2.998622,2.789736,4.320439,1.728432,2.984174,1.908851567,2.276309045,2.149955784,2.054662669,2.228891408,1.841062963,0.914396189,2.570445001,2.020181537,1.757393234,1.979818454,1.575871161,2.098262172,1.536914648,1.343164924,1.719941686,0.976338508,1.06442484,2.296559674,2.425488564,1.360723,1.493915,1.604151,1.59067,1.918496,0.900039,1.871609,1.414411,1.184674,1.000487,1.374053,1.405162,0.994666,1.098532,1.243929,1.022748,1.06439,1.414845,1.052899,1.273058,1.962526,1.934183,2.844601,1.074946,1.538315,2.038732
1.034609,1.049106,0.983927,1.030286,1.079773,1.058619,1.069554,1.027464,1.040458,1.090863,1.103031,0.991971,1.4038,1.087716,1.017329,1.096655,1.055428,1.072087,0.905603,1.056719,1.089907,1.020177,1.156073,1.667741,0.911759,1.040851,1.017445,1.007989,1.015609,1.010744,0.976289,1.00465,1.015624,0.996643,1.001303,1.014751,0.997379,1.02531,1.013699,1.010972,1.003485,1.006578,0.991952,0.985609,0.997358,2.77933,2.883677,3.998771,2.542004,1.879033,2.858594,2.401466,2.073844,2.099532,4.762967,3.900977,3.97533,3.914036,3.9695,3.838139,3.283197,3.977979,3.904427,3.963154,4.613409,3.343702,2.726793,5.268373,4.997912,3.808035,3.969551,4.19459,3.698107,3.039624,4.738956,4.222271,4.610632,4.084443,4.017458,3.939859,3.134821,3.565731,3.393919,2.927553,3.951255,1.837294,1.746569,2.827478,2.571796,2.729524,3.416899,3.110812,2.970264,4.373372,1.77583,2.97048,1.892620305,2.263100301,2.137899185,2.038672706,2.159086647,1.7983817,0.941440897,2.237280964,2.02800386,1.706783314,1.914862622,1.544079812,2.069990297,1.5634767,1.331146976,1.740546,1.250501862,1.212745831,2.274630091,2.434214737,1.334603,1.425493,1.575617,1.60636,1.853389,0.980687,1.800179,1.420777,1.144281,0.976316,1.309752,1.611823,1.01819,1.158311,1.339914,1.560391,1.587806,1.783085,1.032147,1.373361,1.919609,2.1328,2.841136,1.388862,1.604081,2.112185
1.044175,1.067388,0.982649,1.044867,1.032255,1.044048,1.073552,1.024787,1.038249,1.089542,1.104023,0.98814,1.306413,1.086395,1.223328,1.083178,1.048092,1.042782,0.882593,1.05183,1.071611,1.016787,1.087187,1.431976,0.902511,1.023149,1.024613,0.993907,1.005147,1.011162,0.990057,0.998612,1.006584,0.998394,0.999271,1.006328,0.989994,1.028451,1.006124,1.005003,0.994526,0.998615,0.993249,0.992478,0.992619,2.420506,2.830937,3.965319,2.606549,2.655426,2.57973,2.213466,2.031015,2.055469,4.663383,3.847559,3.872517,3.817174,3.847901,3.711655,3.086861,3.893635,3.818097,3.862679,4.56422,3.278976,2.100924,5.19745,4.842447,3.708889,3.728167,4.005664,3.327753,3.285041,4.630123,4.049926,4.519417,3.993952,3.873284,3.804698,3.083445,3.485458,3.295871,2.870298,3.179976,2.311595,2.026606,2.874577,3.190341,2.822126,3.434198,3.139185,2.899126,4.354868,1.718194,2.896278,1.879931887,2.22898883,2.102560481,2.026106639,2.064183392,1.759991061,1.265393444,1.539224222,1.982602742,1.640472582,1.842758057,1.500271515,2.040056009,1.574916447,1.341926713,1.754350746,1.627278946,1.414827173,2.245631769,2.427018496,1.32095,1.342195,1.505817,1.496172,1.787584,0.915812,1.694883,1.370411,1.169594,0.955198,1.182043,1.521842,1.173112,1.268387,1.223507,1.425893,1.485883,1.489809,1.280121,1.280031,1.814797,2.043272,2.702051,1.366928,1.485047,2.014922
1.029999,1.045738,0.982373,1.021207,1.01836,1.039794,1.035077,1.017567,1.029031,1.077367,1.108698,0.983864,1.178679,1.069249,1.407948,1.064897,1.026033,1.0316,0.864039,1.023463,1.042236,1.002539,1.012117,1.147557,0.945617,0.966572,1.043583,0.99248,1.003132,1.005637,1.001269,1.001674,1.016047,0.99153,0.998453,0.99944,0.987088,1.016219,1.003642,1.001087,0.989096,0.997369,0.990272,1.000353,0.999946,2.337707,2.819242,3.931814,2.000671,2.391027,2.318357,2.027499,2.072752,2.106251,4.619806,3.821603,3.799589,3.773926,3.702121,3.603812,2.953561,3.840775,3.751825,3.775834,4.52246,3.233675,1.847235,5.1311,4.756707,3.739701,3.549037,3.890334,3.165616,3.502108,4.582698,3.967018,4.481963,3.965003,3.807175,3.708234,3.080057,3.456731,3.240114,2.835979,2.498749,2.463771,2.153162,2.74243,3.215689,2.925663,3.421174,3.118575,2.756969,4.32743,1.634844,2.788556,1.837826393,2.191023598,2.062994499,1.972619812,1.959719916,1.712841547,1.941273398,1.005748366,1.926329972,1.582373234,1.773107008,1.445069337,1.999394922,1.557265889,1.313395493,1.729151135,1.795058918,1.499190086,2.193675063,2.395078085,1.24868,1.313662,1.440739,1.482736,1.695411,0.928639,1.592824,1.884479,1.165054,0.930432,1.209748,1.410116,1.171631,1.335081,1.051348,1.178842,1.24033,1.258753,1.079638,1.177843,1.655123,1.923988,2.536109,1.209511,1.365055,1.91206
1.014967,1.023257,0.982814,1.027971,1.022633,1.011529,1.025448,1.000291,1.024663,1.070437,1.142084,0.97712,1.100591,1.046426,1.166925,1.04791,1.014854,1.013507,0.864083,1.035486,1.028036,0.994101,1.021401,1.064684,1.019091,0.982423,1.050971,1.00044,0.995247,1.004244,1.001176,0.99375,1.011891,0.997635,0.994832,1.000614,0.99843,1.008589,1.000671,1.00093,0.986839,0.999763,0.995055,1.004054,1.004525,2.398334,2.752784,3.815769,2.276911,2.234122,2.383282,2.030722,2.11511,2.148455,4.55665,3.751577,3.662141,3.682271,3.557777,3.418102,2.81642,3.747404,3.659868,3.65321,4.436042,3.146385,2.045906,5.045771,4.622195,3.793716,3.378838,3.761622,3.310485,3.594193,4.484669,3.852749,4.396665,3.874628,3.686608,3.545063,2.970417,3.373619,3.114378,2.748556,2.850255,1.92002,1.866534,2.60457,2.932008,3.02062,3.329541,3.05856,2.601747,4.278961,1.514701,2.700014,1.800215414,2.187669097,2.010451064,1.928063119,1.841072436,1.682335923,1.830210503,0.842422511,1.931048026,1.518267551,1.716515075,1.391137387,1.963713994,1.541207138,1.329227345,1.703675719,1.990254548,1.646861222,2.148428027,2.385569371,1.222231,1.296495,1.405842,1.399468,1.658126,0.934953,1.529133,2.077504,1.166379,0.910601,1.19926,1.356721,1.080496,1.175202,0.973014,1.043828,1.137569,1.12345,1.056462,1.157712,1.570685,1.886146,2.495363,1.133345,1.238268,1.845302
1.018169,1.017369,0.991045,1.026315,1.06529,1.010229,1.037013,1.01262,1.021766,1.074173,1.12425,1.005477,1.058435,1.027736,1.013116,1.04375,1.009187,1.008071,0.884822,1.017019,1.020869,1.001752,1.099831,1.040748,1.108467,0.985627,1.033586,0.993971,1.001509,1.009012,0.997571,0.999317,1.016074,0.998604,0.996761,0.998283,0.997199,1.008943,0.999048,1.001717,0.994434,0.998157,0.99624,0.999906,1.007457,2.455108,2.648436,3.700327,1.981129,2.206148,2.167647,1.973336,2.137281,2.127701,4.447046,3.633749,3.469763,3.552796,3.4071,3.218602,2.652175,3.631318,3.528808,3.461557,4.308322,2.928106,2.257422,4.954555,4.503943,3.801377,3.189161,3.629543,3.350013,3.627324,4.329275,3.730328,4.270613,3.747376,3.55249,3.370496,2.829681,3.267512,2.877772,2.625729,3.349466,1.551957,1.623746,2.603168,2.951219,3.048064,3.233773,2.984495,2.498316,4.233831,1.399531,2.626119,1.771359293,2.16715091,1.982118997,1.916017431,1.729148408,1.646812006,1.479307843,0.796315748,1.908700381,1.484803779,1.650584193,1.347246537,1.931949558,1.542093088,1.277633358,1.689770451,2.194449102,1.75789774,2.116193719,2.377290826,1.184018,1.247523,1.346932,1.314939,1.62599,0.888968,1.469259,1.688702,1.116635,0.865683,1.162594,1.370355,1.035443,1.089051,0.914776,1.039358,1.104087,1.095018,1.050036,1.14461,1.547083,1.858017,2.501497,1.142631,1.155111,1.821045
1.015185,1.014696,1.000001,1.024432,1.216558,0.994498,1.052334,1.025877,1.013239,1.035013,1.131057,1.013228,1.01987,1.020026,0.968374,1.044222,1.001104,1.004243,0.854601,1.022023,1.014982,0.994113,1.073234,1.029776,1.065795,0.971592,1.043947,1.003471,0.989229,1.005962,0.996703,0.990903,1.001205,0.996956,0.99582,0.996584,1.00643,0.998683,1.003249,0.9976,1.002944,0.996795,0.991157,0.997018,1.006669,2.51012,2.561271,3.606283,1.742321,2.132277,2.032886,1.942782,2.164189,2.153967,4.357834,3.537026,3.303889,3.440616,3.287223,3.008134,2.523557,3.539209,3.413975,3.276035,4.121105,2.637171,2.170119,4.88966,4.414138,3.823352,3.025986,3.483342,3.337119,3.643217,4.228993,3.641548,4.149839,3.670097,3.45197,3.218351,2.713824,3.164141,2.544655,2.511796,3.171171,1.723808,1.736985,2.766245,3.187473,3.048129,3.11806,2.874752,2.391811,4.151915,1.316914,2.546743,1.764660115,2.156576578,1.95749499,1.892298251,1.641708162,1.637044749,1.008501309,0.787864988,1.894733917,1.439235229,1.598184878,1.303636212,1.906302964,1.515230169,1.255469083,1.688399774,2.320419589,1.807398846,2.083478767,2.367888434,1.178712,1.551532,1.316717,1.287337,1.608535,0.928858,1.362883,1.358649,1.166308,0.925991,1.191884,1.406481,0.986195,1.075416,0.924723,1.037489,1.089579,1.115595,0.882594,1.145519,1.538124,1.833395,2.521637,1.148241,1.111948,1.804532
1.014311,1.018307,1.002474,1.031755,1.465986,1.000119,1.037968,1.017446,1.014042,1.041813,1.09329,1.036656,1.006838,1.023827,0.984345,1.028119,1.003281,0.999575,0.862118,1.022701,1.018387,0.99764,1.062309,1.015479,1.023196,0.970399,1.06756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.560573,2.413727,3.488835,1.603668,2.121741,1.792529,1.820394,2.144697,2.103454,4.218504,3.42801,3.126148,3.317488,3.161753,2.782809,2.37496,3.429584,3.27396,3.01265,3.879787,2.246633,1.836094,4.826388,4.334606,3.79734,2.860696,3.362862,3.250081,3.636845,4.142496,3.534676,4.025957,3.557244,3.366803,3.060763,2.586786,3.058009,2.13573,2.370278,3.065818,2.218572,1.984033,2.934064,3.334672,3.057433,3.03962,2.814153,2.114068,4.116555,1.219378,2.505268,1.750346469,2.143237356,1.957299956,1.851026295,1.552779272,1.620679675,0.740697448,0.801692718,1.888674049,1.39412297,1.559284762,1.257766369,1.878600466,1.464759747,1.263322636,1.663961466,2.324382535,1.80541161,2.044593356,2.345533915,1.13313,1.498606,1.260318,1.278482,1.563022,0.933226,1.281764,1.263671,1.179951,0.849849,1.134071,1.448674,1.03433,1.073966,0.897933,1.092673,1.135516,1.170734,0.9174,1.170647,1.558499,1.841176,2.540048,1.172698,1.099453,1.810367
1.007546,1.01572,0.997246,1.021327,1.374768,1.013647,1.027322,0.986742,1.010444,1.023911,1.038772,1.040519,0.993324,1.009241,1.073652,1.022473,1.001856,0.981458,0.860828,0.996357,1.020298,0.991033,1.112378,1.01064,0.996133,0.987113,1.074193,1.550619,4.02988,5.877813,4.602054,3.755819,5.125702,3.894844,1.138382,2.96826,5.347044,6.009451,5.963956,5.615361,1.754153,1.12467,6.360662,0.917124,0.970794,2.588422,2.286039,3.35128,1.386074,1.979438,1.554162,1.688314,2.097727,2.047492,3.9764,3.31664,2.94883,3.15743,3.035022,2.649312,2.260922,3.319633,3.133426,2.710677,3.636348,1.979814,1.596089,4.753743,4.237264,3.771823,2.72744,3.263057,3.149967,3.586651,4.06789,3.449638,3.929746,3.448693,3.29285,2.912372,2.471281,2.957396,1.941901,2.20714,2.905316,2.021164,1.919177,2.699921,3.369037,3.058367,2.895688,2.671455,1.954233,4.026907,1.139893,2.415079,1.72783654,2.147061575,1.944506433,1.819647675,1.495090706,1.626879502,0.676188355,0.855160058,1.899498692,1.330931305,1.496076162,1.217242438,1.855504383,1.408077391,1.243142516,1.635108044,2.286972639,1.783362099,2.014818182,2.314954487,1.087792,1.467515,1.222543,1.211541,1.549513,0.875837,1.280625,1.238617,1.118864,0.805558,1.088774,1.491297,0.971819,1.098674,0.920909,1.042743,1.128125,1.105108,1.14866,1.19218,1.664082,1.825469,2.548462,1.169651,1.139575,1.778363
1.004287,1.023914,1.001341,1.015081,1.229058,1.009574,1.022339,0.989102,1.008325,1.00394,1.025679,1.026958,0.996898,1.01216,1.101781,1.01434,0.991036,0.98498,0.862226,0.976424,1.000945,0.988979,1.13635,0.998372,0.947603,1.02243,1.009914,7.429923,3.982146,5.906038,4.498943,5.280702,5.419029,4.100679,3.547233,3.076953,5.290495,5.529744,5.989748,5.632887,2.019439,3.646339,6.290382,2.218612,2.995719,2.624573,2.146561,3.156949,1.230764,1.940022,1.421012,1.581627,1.926029,1.989887,3.566989,3.203859,2.764959,2.91635,2.926476,2.532636,2.170945,3.228324,3.002708,2.509111,3.539072,1.871242,1.424702,4.682284,4.173339,3.70345,2.601119,3.190389,3.071043,3.560363,4.010679,3.392575,3.863866,3.367267,3.249322,2.823145,2.323602,2.852165,1.910465,2.142037,2.862183,1.563847,1.641081,2.387349,3.304361,2.975821,2.684176,2.532822,1.812276,3.924674,1.067884,2.307303,1.714092019,2.135983797,1.926213394,1.806570236,1.424099773,1.611787693,0.647178695,0.926033056,1.900089285,1.296877817,1.459979131,1.183546676,1.83395003,1.367573234,1.244195784,1.594012151,2.23607577,1.755269746,1.984796959,2.273694968,1.078449,1.417301,1.167818,1.167532,1.482519,0.874794,1.218608,1.173513,1.102475,0.781641,1.093357,1.485402,1.026133,1.061384,0.933411,1.047706,1.116247,1.109848,0.967431,1.271319,1.731419,1.818578,2.529873,1.164154,1.20524,1.767595
0.99756,1.001847,0.993035,0.996077,1.091761,1.013962,1.01472,0.973363,1.002017,0.997591,1.009714,0.995764,0.992725,0.998757,1.044822,1.00631,0.992163,0.987525,0.917199,0.975343,1.004982,0.995619,1.089456,0.989897,0.901112,1.001721,0.981141,7.199334,3.831204,5.680386,4.375075,5.303535,5.183484,3.942853,2.99224,3.015784,5.052008,4.900613,5.817172,5.508153,1.974422,3.680509,6.006623,3.965173,3.168649,2.62954,1.962446,2.93502,1.119279,1.838258,1.280554,1.567621,1.692162,1.912462,3.047846,3.065583,2.577399,2.546166,2.86506,2.442529,2.107957,3.120929,2.857379,2.377315,3.449751,1.891939,1.390358,4.613247,4.069418,3.622662,2.488835,3.131779,2.998502,3.516412,3.948214,3.329888,3.777618,3.306363,3.187806,2.722253,2.223401,2.760479,1.822913,2.044984,2.882561,1.364559,1.509973,2.27329,3.192976,2.906568,2.589529,2.414569,1.688194,3.849678,1.020857,2.242723,1.702340068,2.140579064,1.914136015,1.795319283,1.388626548,1.581678571,0.70233414,1.507330524,1.846765873,1.285967336,1.438374161,1.154607788,1.817957686,1.359410727,1.267834084,1.565959367,2.17703343,1.717062956,1.961664341,2.249378712,1.033347,1.345671,1.111966,1.154295,1.433214,0.843867,1.147792,1.147304,1.026885,0.769675,1.073976,1.526907,0.954009,1.068487,1.017657,1.014035,1.138645,1.088153,0.951984,1.252145,1.762391,1.847185,2.537609,1.179908,1.321866,1.768643
