FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 6 Cell 1,FOV 6 Cell 2,FOV 6 Cell 3,FOV 6 Cell 4,FOV 6 Cell 5,FOV 7 Cell 1,FOV 7 Cell 2,FOV 7 Cell 3,FOV 7 Cell 4,FOV 7 Cell 5,FOV 7 Cell 6,FOV 8 Cell 1,FOV 8 Cell 2,FOV 8 Cell 3,FOV 8 Cell 4,FOV 8 Cell 5,FOV 8 Cell 6,FOV 8 Cell 7,FOV 8 Cell 8,FOV 8 Cell 9,FOV 8 Cell 10,FOV 8 Cell 11,FOV 8 Cell 12,FOV 2 Cell 1,FOV 2 Cell 2,FOV 2 Cell 3,FOV 2 Cell 4,FOV 2 Cell 5,FOV 2 Cell 6,FOV 2 Cell 7,FOV 2 Cell 8,FOV 4 Cell 1,FOV 4 Cell 2,FOV 4 Cell 3,FOV 4 Cell 4,FOV 4 Cell 5,FOV 4 Cell 6,FOV 4 Cell 7,FOV 4 Cell 8,FOV 4 Cell 9,FOV 4 Cell 10,FOV 4 Cell 11,FOV 4 Cell 12,FOV 4 Cell 13,FOV 4 Cell 14,FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 5 Cell 7,FOV 5 Cell 8,FOV 5 Cell 9,FOV 5 Cell 10
1.388841,1.551532,1.398221,1.446781,1.38621,1.41486,1.194791,1.174792,1.114283,1.16665,1.104838,1.084913,1.084634,1.08905,1.15847,1.085323,1.083134,1.078202,1.101505,1.129485,1.135957,1.142145,1.119609,1.131506,1.127906,1.103949,1.133626,1.147827,1.147057,1.021758677,1.039111894,1.166249464,1.084291965,1.036786493,1.034869355,1.028802958,1.009288505,1.050644,1.055577,1.052185,1.051797,1.052654,1.074707,1.264613,0.994237,1.095649,1.127549,1.147836,0.965045,1.042406,1.057011,1.198119,1.209608,1.16268,1.232904,1.168927,1.085354,1.176589,1.111476,1.19404,1.077708
1.367429,1.621611,1.382862,1.373382,1.365582,1.377073,1.17817,1.152675,1.102196,1.142475,1.085164,1.077415,1.077538,1.081954,1.14108,1.081471,1.075506,1.06697,1.10246,1.132026,1.116764,1.137841,1.128415,1.138163,1.121764,1.099686,1.132432,1.14078,1.143804,1.072750444,1.030645925,1.095047823,1.073432711,1.106945497,1.005173676,1.051934216,1.027636352,1.050557,1.066775,1.031719,1.023999,1.049768,1.053709,1.072327,1.012898,1.079337,1.09617,1.069201,0.991593,1.01551,1.067769,1.19626,1.183497,1.094281,1.212043,1.171536,1.078945,1.160142,1.111572,1.159783,1.0806
1.349959,1.716461,1.362478,1.327714,1.350198,1.35882,1.161407,1.139775,1.086588,1.120544,1.074749,1.071518,1.061687,1.074825,1.125316,1.050977,1.085826,1.070595,1.096987,1.100821,1.120092,1.133973,1.100262,1.100623,1.120214,1.078831,1.129849,1.128474,1.135802,1.029376845,1.019317654,1.034788458,1.031769767,1.097240664,0.99206412,1.027302443,1.010546237,1.048692,1.073974,1.042693,1.048357,1.053463,1.049697,1.062106,1.019971,1.062296,1.042578,1.0416,1.080236,1.030352,1.099672,1.18019,1.136473,1.108161,1.207674,1.147744,1.063113,1.152845,1.131196,1.134634,1.06114
1.329405,1.616397,1.328504,1.338526,1.33732,1.319969,1.152147,1.125379,1.077289,1.117111,1.064073,1.049067,1.048666,1.051522,1.092861,1.041816,1.035105,1.053468,1.072039,1.081642,1.102665,1.132183,1.103193,1.110382,1.10016,1.065621,1.094547,1.105435,1.09887,1.032977132,1.012875771,1.017408884,1.011411154,0.983235269,1.018956112,1.097754375,1.016196391,1.023667,1.002082,1.025593,1.014786,1.023842,1.027266,1.005752,0.966027,1.044968,1.025433,1.02054,0.945765,0.978504,1.044973,1.13417,1.12404,1.090559,1.158975,1.10089,1.03816,1.101868,1.091992,1.095042,1.000151
1.313378,1.571283,1.330089,1.311965,1.315285,1.302571,1.139829,1.125833,1.069181,1.100276,1.056873,1.052275,1.044759,1.051531,1.095922,1.048098,1.068466,1.04397,1.070019,1.092128,1.099941,1.112134,1.114019,1.095759,1.069089,1.059498,1.103391,1.094616,1.105378,1.059540201,1.015028758,1.016058486,1.009251343,1.139653468,1.015019458,1.075664108,1.015388734,1.02191,1.012931,1.026956,1.027675,1.020137,1.029961,1.012602,0.980976,1.03878,1.027604,1.030638,0.931912,0.990873,1.043357,1.117322,1.14062,1.085798,1.11626,1.071993,1.002033,1.080023,1.066572,1.098041,0.974896
1.285229,1.421102,1.342435,1.26899,1.290381,1.287242,1.126032,1.107079,1.058825,1.087395,1.037999,1.051144,1.040603,1.047664,1.08969,1.061243,1.063211,1.036869,1.050238,1.078886,1.08114,1.091144,1.102549,1.065165,1.072477,1.038231,1.086654,1.09638,1.079278,1.031712781,0.996897706,1.001952976,0.997563819,1.101737196,1.056073121,1.057651062,1.004371598,1.022549,1.028427,1.017715,1.036773,1.01092,1.028362,1.015971,1.002263,1.036717,1.000974,1.019141,0.949068,0.956672,1.038054,1.118793,1.123763,1.0602,1.150673,1.064655,1.018856,1.113221,1.062356,1.094254,1.004425
1.267345,1.349317,1.295471,1.207806,1.263895,1.265989,1.114883,1.098983,1.055369,1.075215,1.034583,1.033603,1.035134,1.059827,1.07169,1.017402,1.031449,1.02362,1.056996,1.065323,1.068095,1.092299,1.103305,1.065812,1.055806,1.040103,1.06728,1.077048,1.086471,1,1,1,1,1,1,1,1,1.011749,1.024463,1.014263,1.04973,1.03136,1.019622,1.009729,0.989022,1.036305,0.99817,1.018081,0.931878,0.960722,1.034167,1.119885,1.133561,1.055932,1.108048,1.058608,1.014358,1.07559,1.056915,1.074562,1.032672
1.240675,1.377603,1.274481,1.203217,1.252922,1.234417,1.104313,1.089031,1.052427,1.076385,1.02972,1.037983,1.044266,1.055608,1.06748,1.039207,1.064289,1.022598,1.040627,1.059047,1.059375,1.069639,1.062889,1.073824,1.065596,1.028497,1.075981,1.061777,1.083106,3.023141264,2.949509114,2.853070442,3.322534759,2.89407615,2.585481174,3.032505046,2.990845566,1.004285,1.004392,1.000659,1.017063,1.00596,1.0195,0.987303,0.953549,1.022532,0.984508,0.99473,0.906732,0.952477,1.032054,1.085016,1.108343,1.050243,1.097352,1.042647,0.998009,1.059089,1.027293,1.05461,1.009551
1.231936,1.360351,1.276982,1.176694,1.23602,1.224426,1.094293,1.079081,1.04746,1.063679,1.027346,1.026149,1.03961,1.039902,1.061139,1.008888,1.026313,1.011289,1.009379,1.031959,1.036446,1.045047,1.063069,1.053463,1.025214,1.022463,1.069284,1.043131,1.061869,2.700903836,2.689148879,3.04987263,2.858397066,2.972746275,2.728819537,3.084198537,3.230238825,1.003298,1.003957,1.022373,1.004644,1.018313,1.015389,0.997041,0.959522,1.005871,1.003868,1.009079,0.91567,0.962711,1.043669,1.092225,1.123577,1.046454,1.084456,1.040923,0.986236,1.066609,1.021021,1.037727,0.956422
1.21407,1.344466,1.240313,1.145308,1.223931,1.20041,1.081212,1.070117,1.044003,1.058386,1.023146,1.023274,1.022885,1.02917,1.04324,1.032377,1.044282,1.000992,1.006698,1.040493,1.036429,1.037968,1.041346,1.035417,1.033967,1.027798,1.047421,1.041503,1.068883,2.447809115,2.220376941,2.982513097,2.490725635,2.900154138,2.700899007,2.984352311,3.247669244,0.990092,0.985151,1.026715,0.994018,0.983765,0.985128,0.993241,0.975721,1.019707,0.992334,1.000074,0.908999,0.974739,1.033092,1.096146,1.093761,1.063989,1.087306,1.036228,0.968209,1.07708,1.011134,1.065641,0.952473
1.187034,1.327377,1.230914,1.134976,1.206319,1.188004,1.077695,1.06325,1.036524,1.042607,1.024423,1.02623,1.035057,1.041746,1.04298,1.035445,1.05188,0.999592,0.990128,1.040969,1.019643,1.03538,1.05132,1.025531,1.040412,1.02733,1.046233,1.035017,1.055957,2.21756959,1.775823321,2.820899096,2.185947462,2.775054449,2.617901611,2.854830248,3.170200772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.070946,1.047851,1.043197,1.074388,1.022408,0.967935,1.06833,0.984622,1.015844,0.977929
1.172685,1.231059,1.218097,1.128475,1.194482,1.172083,1.069539,1.063385,1.031958,1.044096,1.018427,0.986973,1.008245,1.007569,1.002826,0.954931,0.956605,1.002874,0.992244,1.025312,1.02388,1.038084,1.004397,1.015356,1.021008,1.019601,1.03421,1.034239,1.037391,2.060134589,1.427764277,2.688931843,1.941563322,2.657885943,2.544050733,2.754582465,3.095732463,1.087723,1.537755,1.136423,1.259957,1.394269,1.086685,1.056805,1.272511,1.220558,1.25376,1.519416,1.487758,1.61665,1.824393,1.045599,1.036844,1.045437,1.080221,1.012682,0.988854,1.051147,0.99289,1.05638,1.025276
1.16045,1.157489,1.229091,1.114913,1.172612,1.157097,1.06267,1.051642,1.040216,1.040423,1.011887,0.997605,1.001071,1.003077,1.001336,0.969418,0.960463,1.004823,0.998275,1.011463,1.028485,1.044022,1.039837,1.019114,1.022627,1.032069,1.037132,1.030519,1.045779,2.001234795,1.204331614,2.638936371,1.778007234,2.592615654,2.520722536,2.716639684,3.066031249,1.083418,1.371761,1.194191,1.37424,1.712996,1.483492,1.993667,1.289264,1.69344,1.137821,1.558643,1.539674,1.661197,1.859223,1.027972,1.063426,1.010837,1.060701,0.999711,0.953706,1.042948,0.969363,1.00847,0.955486
1.150316,1.104916,1.307019,1.122588,1.165195,1.150729,1.056997,1.04798,1.039304,1.02958,1.006386,0.990038,0.991823,1.000716,0.99156,0.958603,0.965247,1.009097,0.990272,1.013804,1.027696,1.027141,1.009227,1.013316,1.016756,1.009015,1.035123,1.015745,1.029366,1.927462631,1.017407174,2.5600874,1.629601373,2.508375637,2.477515551,2.648110655,3.008108589,1.05588,1.372494,1.171111,1.398377,1.687025,1.555687,1.809814,1.773849,1.705341,1.082626,1.537424,1.60992,1.691077,1.845816,1.025138,1.116968,1.045501,1.106502,0.995666,0.95768,1.023355,0.98804,0.992317,0.907905
1.141222,1.094501,1.357317,1.15287,1.157325,1.136878,1.0499,1.043982,1.034523,1.034758,1.001732,0.976359,0.984053,0.996,0.977964,0.919408,0.914499,1.009867,0.988082,1.027851,1.024847,1.023651,1.004958,1.021852,1.038126,1.008246,1.034115,1.010658,1.028508,1.868508176,0.869789364,2.490578448,1.510133214,2.438171706,2.437782665,2.59903084,2.954093512,0.989807,1.293088,1.102095,1.358444,1.563306,1.548947,1.664822,1.642209,1.63838,1.03711,1.491972,1.592577,1.657644,1.810859,0.995975,1.06352,0.975924,1.103435,0.980811,0.954816,1.013585,1.005563,1.002849,0.910556
1.133279,1.108318,1.297271,1.13396,1.143312,1.128251,1.042918,1.04897,1.023835,1.025908,1.008342,0.989008,0.994329,0.987445,0.992076,0.967863,0.967974,1.002909,0.986412,1.011796,1.018545,1.00645,1.0015,0.994294,0.999709,1.012188,1.015581,1.006248,1.016593,1.863514046,0.79358421,2.478505926,1.428873909,2.401465365,2.430992508,2.578117453,2.926913696,0.954539,1.22388,1.070872,1.339973,1.515977,1.529212,1.579539,1.404121,1.576085,0.990496,1.448723,1.574594,1.622416,1.777486,0.984057,1.052963,1.001167,1.054447,0.976663,0.946965,1.00758,1.011396,0.999866,0.995131
1.118623,1.135739,1.219864,1.112836,1.136404,1.124891,1.046661,1.041817,1.014268,1.026217,1.008279,1.002088,1.009244,1.000936,1.003821,0.992514,1.006379,0.99779,0.992658,0.982484,1.005591,1.008914,1.027571,1.00714,0.995092,1.007346,1.019812,1.002799,1.003045,1.878206939,0.748477447,2.465815698,1.358642311,2.371588647,2.426699235,2.559228417,2.90520491,0.928254,1.214409,1.061165,1.335033,1.469552,1.535493,1.563385,1.293829,1.518835,0.964814,1.413638,1.584384,1.609918,1.769482,0.99514,1.026351,1.002838,1.030598,0.967835,0.958209,1.009694,0.978527,0.98759,1.028831
1.113339,1.137252,1.140289,1.115587,1.120788,1.110263,1.037861,1.033972,1.007438,1.013062,1.009251,1.01161,1.008874,1.01255,1.008254,1.01418,1.046048,1,1,1,1,1,1,1,1,1,1,1,1,1.835647012,0.686741138,2.413840531,1.280578124,2.316355111,2.400025006,2.520713991,2.83573315,0.915474,1.240655,1.06509,1.284612,1.462052,1.534865,1.581659,1.275687,1.502935,0.943972,1.379088,1.601204,1.592984,1.754792,1.017162,1.040913,1.024944,1.053828,0.985634,0.979773,1.007109,0.990195,1.010053,0.940335
1.094748,1.124661,1.093565,1.114211,1.109408,1.097691,1.032249,1.028445,1.007966,1.013913,0.997505,0.992765,0.985551,0.991079,0.98292,0.958779,0.971863,5.524487,3.069343,3.269324,3.740278,3.17392,2.751541,3.542903,3.828324,3.47925,3.190581,3.984696,4.919972,1.783590173,0.625948559,2.352105229,1.199722202,2.251718971,2.3630594,2.480560141,2.752314849,0.897794,1.232694,1.09318,1.25977,1.443112,1.537297,1.619585,1.264206,1.455777,0.935798,1.351639,1.568271,1.576445,1.739278,0.986309,1.03197,0.987043,1.003005,0.965627,0.995514,0.993194,0.963992,0.959883,0.924164
1.089555,1.141244,1.08342,1.086783,1.103666,1.085037,1.033726,1.025454,1.008249,1.012881,1.005191,1,1,1,1,1,1,5.255126,2.754605,3.084019,3.595078,2.975866,3.119691,3.4265,3.562282,3.158088,2.900637,3.707378,4.748086,1.742882234,0.576578706,2.297431335,1.128204279,2.191450037,2.319972755,2.439921504,2.631281074,0.876196,1.227153,1.08782,1.16083,1.442451,1.516916,1.643103,1.474967,1.405922,0.911321,1.327189,1.555228,1.534581,1.717134,0.986575,1.003805,1.009988,0.991653,1.000323,0.984929,0.997409,0.963007,0.996116,0.972294
1.08702,1.202924,1.079367,1.047107,1.092306,1.07839,1.027083,1.017554,1.003189,1.013997,1.003356,4.506763,2.229137,2.390118,2.802331,2.215037,1.646426,4.56352,2.125868,2.330547,3.027735,2.295081,1.896245,2.714951,2.857319,2.616038,2.342713,3.041923,4.098291,1.725096893,0.555886587,2.261045298,1.076504834,2.154073191,2.301539989,2.421064172,2.56260324,0.864693,1.189236,1.069834,1.080753,1.410934,1.487936,1.65765,1.428343,1.330773,0.897322,1.300361,1.536578,1.526627,1.703876,1,1,1,1,1,1,1,1,1,1
1.08142,1.166641,1.063253,1.025757,1.086681,1.068044,1.025912,1.023111,1.004531,1.007838,1.006695,4.4578,1.683824,1.794046,2.582779,3.089479,2.460531,4.533354,2.316117,2.322918,3.107552,2.369171,2.126419,2.856649,2.978296,2.7731,2.329038,3.077592,4.149023,1.741735234,0.555194913,2.26135703,1.045563468,2.139572234,2.304048712,2.423878196,2.544420436,0.845003,1.154625,1.052557,1.017868,1.361873,1.421993,1.572409,1.253826,1.283742,0.880407,1.273681,1.51071,1.483652,1.678715,1.883922,2.037984,1.410908,2.03321,2.2247,1.834994,1.819173,1.04218,2.071874,2.094065
1.068472,1.099969,1.052158,1.022584,1.081252,1.067642,1.016135,1.016519,1.011659,1.008553,1.003263,4.305529,1.40725,1.489539,2.297896,2.921225,2.218041,4.463417,2.489053,2.348936,3.175397,2.465052,2.355144,2.924783,3.022865,2.888039,2.329356,3.10915,4.168647,1.73647719,0.549828976,2.246135315,1.00651163,2.110000469,2.301812964,2.423043599,2.510603897,0.846198,1.14621,1.064221,1.00437,1.345243,1.3661,1.43299,1.2246,1.271746,0.878067,1.287956,1.494647,1.474493,1.686107,1.979734,2.11705,1.368936,2.037357,2.241044,1.811836,1.787745,1.095297,2.123667,2.070767
1.062166,1.035827,1.060899,1.013647,1.072399,1.068411,1.013555,1.011212,1.003274,1.009526,1.002043,4.217267,1.255532,1.327198,2.120763,2.793221,2.041935,4.344973,2.480561,2.268,3.114717,2.407492,2.458218,2.90776,2.973081,2.895896,2.254402,3.067553,4.061152,1.727236696,0.538586185,2.234296157,0.967571266,2.076162179,2.290225175,2.409067122,2.470644709,0.830867,1.119556,1.049274,0.990927,1.305326,1.269834,1.224076,1.150239,1.206912,0.869127,1.279448,1.445893,1.43603,1.650819,1.920297,2.017929,1.252227,1.959369,2.103817,1.765057,1.685903,1.064092,2.064117,1.885783
1.047446,0.993953,1.041407,0.998825,1.061321,1.050634,1.004375,1.010027,1.01314,1.014496,1.003608,4.159348,1.193718,1.26657,2.024331,2.828245,2.075931,4.205876,2.456547,2.179237,3.047716,2.369163,2.601689,2.831147,2.883674,2.847275,2.221733,3.011146,3.928106,1.703809081,0.5265065,2.20569445,0.924633576,2.035245706,2.263728441,2.390636581,2.419248264,0.822504,1.13079,1.071282,0.979696,1.277468,1.185687,1.107556,1.076199,1.250389,0.857432,1.254689,1.418226,1.420135,1.635742,1.822935,1.877639,1.147438,1.841195,1.970068,1.678402,1.562874,0.995844,1.9577,1.693889
1.039534,0.964513,1.025066,0.993424,1.056176,1.042024,1.007991,1.007864,1.003286,1.01144,1.001789,4.055737,1.123381,1.200548,1.907745,2.735978,2.020232,4.073124,2.398252,2.034674,2.944601,2.262601,2.67532,2.711858,2.735138,2.769225,2.137163,2.972493,3.812834,1.686449975,0.513938357,2.177970877,0.883455309,2.000357678,2.252015508,2.369267249,2.389420951,0.82312,1.1213,1.060733,0.938267,1.247191,1.113465,1.09568,1.11085,1.219574,0.85619,1.22603,1.383684,1.416306,1.641184,1.778511,1.834825,1.103006,1.790929,1.886612,1.630405,1.498366,0.955136,1.910601,1.57174
1.035246,0.961853,1.037277,0.989532,1.047583,1.036053,1.002433,1.000272,0.998745,1.007897,0.999632,3.917272,1.056376,1.127071,1.772518,2.576265,1.870019,3.971737,2.295232,1.879728,2.866082,2.185578,2.698456,2.585809,2.538662,2.672985,2.064108,2.935961,3.72331,1.677250335,0.507048819,2.150683582,0.855525379,1.968805229,2.243308,2.359619416,2.360144986,0.800056,1.086279,1.011718,0.926782,1.22326,1.057194,1.086561,1.146074,1.181524,0.833999,1.197872,1.33945,1.370598,1.596589,1.764497,1.786929,1.081937,1.764508,1.847323,1.605224,1.458269,0.930623,1.863801,1.487774
1.030394,0.971903,1.049629,0.98744,1.039864,1.034014,1.00105,0.999656,1.002547,1.005586,0.998955,3.83832,1.01765,1.091105,1.67645,2.336146,1.807309,3.889056,2.208526,1.762746,2.751444,2.111593,2.695375,2.451151,2.384707,2.592003,1.997211,2.879259,3.657049,1.680543932,0.504744335,2.137706236,0.826974057,1.949598262,2.238676575,2.359936928,2.33990466,0.811773,1.168285,1.032194,0.952747,1.217324,1.079698,1.138476,1.369815,1.179017,0.847048,1.193937,1.340467,1.380138,1.602234,1.758939,1.756008,1.078741,1.719836,1.800025,1.593753,1.441511,0.917306,1.851033,1.414767
1.026629,1.012345,1.050887,1.002734,1.032167,1.033327,1,1,1,1,1,3.692671,0.976765,1.050545,1.579114,1.707992,1.698736,3.790773,2.068672,1.663865,2.613082,2.042581,2.685683,2.298862,2.260828,2.471267,1.929055,2.828173,3.579106,1.669860374,0.495451328,2.107211269,0.796837837,1.922719402,2.214746568,2.349246218,2.315998416,0.799317,1.122414,1.017212,0.912127,1.22408,1.102519,1.129236,1.276315,1.148742,0.843916,1.167054,1.276377,1.35873,1.577902,1.772055,1.745927,1.077976,1.720438,1.794694,1.586004,1.431567,0.911683,1.840103,1.389531
1.029482,1.350296,1.05336,1.013109,1.026914,1.022142,3.548846,3.393559,4.069126,3.386228,4.407344,3.563099,0.949361,1.017272,1.505994,1.354897,1.565288,3.676871,1.897563,1.576894,2.446763,1.942307,2.552517,2.089465,2.167998,2.357052,1.852823,2.782414,3.496204,1.659692727,0.491058622,2.09110505,0.775172328,1.896213054,2.202015354,2.345294981,2.290998255,0.78169,1.095018,0.995889,0.961278,1.16289,1.06858,1.207354,1.100202,1.176097,0.845583,1.150353,1.180686,1.331803,1.536749,1.769597,1.733968,1.085383,1.701497,1.770564,1.569004,1.423005,0.881939,1.816296,1.327859
1.034453,1.62445,1.068561,1.025028,1.021684,1.016587,3.353785,3.372786,4.078071,3.407685,5.765685,3.429267,0.918294,0.9945,1.437104,1.254515,1.498064,3.55963,1.702803,1.485271,2.303505,1.860377,2.457686,1.978817,2.046651,2.202918,1.770582,2.745533,3.423065,1.650842725,0.482766603,2.074282083,0.746556438,1.875406001,2.191535287,2.328265484,2.263431783,0.778877,1.091937,0.97705,1.053432,1.156199,1.033714,1.503879,1.034536,1.136079,0.85027,1.136451,1.024804,1.294728,1.533345,1.768109,1.702675,1.084399,1.679891,1.753928,1.557063,1.415108,0.872615,1.783577,1.291402
1.009492,1.199114,1.020683,1.014366,1.010451,1.015151,3.136178,3.266258,4.046555,3.419593,5.628078,3.342195,0.900527,0.975046,1.391761,1.217285,1.463838,3.501101,1.542799,1.414918,2.175337,1.780918,2.315591,1.871921,1.954148,2.06461,1.680012,2.651818,3.338978,1.660044697,0.484295845,2.076833336,0.730552722,1.859395388,2.187732503,2.339809493,2.259398979,0.767336,1.050736,0.965072,1.196325,1.117278,1.023504,1.315328,0.960638,1.062359,0.839157,1.127255,0.992673,1.269981,1.500566,1.774585,1.694474,1.080816,1.68489,1.751276,1.541948,1.42716,0.861419,1.790676,1.267548
1.005911,1.083644,1.004448,1.020963,1.008078,1.005268,2.98594,3.211685,4.051564,3.435252,5.530954,3.265217,0.884057,0.955082,1.349804,1.374222,1.316321,3.422876,1.483559,1.367094,2.049526,1.72771,2.194883,1.720394,1.808172,1.933967,1.600767,2.594572,3.301099,1.660325686,0.47854196,2.073100757,0.706086544,1.841702651,2.183762493,2.34122794,2.244360451,0.767485,1.092168,0.986138,1.240942,1.109417,1.024983,1.107672,1.006015,1.064105,0.840864,1.129228,0.975871,1.25058,1.514005,1.747185,1.674803,1.066351,1.648887,1.714662,1.515305,1.423796,0.817181,1.75142,1.219527
1,1,1,1,1,1,2.842795,3.169918,4.091201,3.427247,5.419513,3.212638,0.865559,0.937633,1.299672,1.357771,1.206746,3.425496,1.483213,1.36804,1.958776,1.692638,2.093395,1.615681,1.71528,1.813739,1.579551,2.58124,3.307836,1.653508107,0.476227245,2.064891982,0.688187898,1.822304054,2.172824433,2.335186172,2.222804558,0.764455,1.056096,0.948956,1.184958,1.091305,1.029602,1.015527,0.966235,1.061851,0.83098,1.108847,0.932577,1.211414,1.47134,1.735717,1.655374,1.065776,1.64968,1.700684,1.519514,1.383564,0.803699,1.733608,1.188973
1.060234,3.089225,3.810386,4.230357,1.494586,4.71153,2.696007,3.065698,4.156224,3.391282,5.272997,3.157279,0.861002,0.92881,1.27915,1.163975,1.143886,3.398627,1.447838,1.346182,1.849511,1.607375,1.962154,1.574957,1.652251,1.67759,1.54547,2.573685,3.305203,1.64178627,0.467734162,2.048303409,0.66138885,1.798985809,2.163715899,2.327634095,2.201026243,0.757069,1.040339,0.919678,1.067593,1.078048,1.000969,1.004346,0.957242,1.117578,0.820827,1.093573,0.930388,1.213937,1.446367,1.748911,1.636626,1.066597,1.638499,1.708357,1.519502,1.394764,0.806498,1.725671,1.19797
0.906188,2.338459,3.785947,3.868195,1.218467,4.645256,2.571408,2.996972,4.166795,3.303751,5.128384,3.140129,0.85522,0.933351,1.257975,1.066099,1.103392,3.350437,1.337186,1.28438,1.753251,1.5512,1.856712,1.51545,1.559154,1.566542,1.491859,2.489504,3.262105,1.649044131,0.457985271,2.039811709,0.648028944,1.780409263,2.155493587,2.326385335,2.190027087,0.754195,1.071532,0.953946,0.932352,1.080687,1.017741,1.016345,0.992575,1.210593,0.830135,1.084914,0.929598,1.210603,1.463069,1.725904,1.606,1.05448,1.603366,1.666078,1.483635,1.368102,0.789452,1.698333,1.159885
0.739389,1.706962,3.558564,3.494004,1.002461,4.39769,2.45623,2.933887,4.153931,3.228069,5.019009,3.090929,0.834922,0.906661,1.220251,0.965234,0.99122,3.310447,1.234668,1.261902,1.667977,1.446744,1.703298,1.33393,1.418153,1.429099,1.44355,2.439088,3.200312,1.617104085,0.444732529,2.014678972,0.61969698,1.752379314,2.135223428,2.32254704,2.175496891,0.743354,1.03982,0.916529,0.795677,1.063499,1.011111,1.016098,0.966903,1.222272,0.815971,1.060592,0.902051,1.182124,1.442963,1.721971,1.611311,1.066265,1.577672,1.658227,1.496418,1.364151,0.766927,1.683505,1.115964
0.64573,1.337244,3.197136,3.268862,0.873224,4.262642,2.344082,2.874926,4.122334,3.141058,4.911199,3.0688,0.825363,0.900313,1.205053,0.941291,0.98557,3.304686,1.201342,1.226716,1.585454,1.379769,1.585412,1.208434,1.320765,1.35182,1.3815,2.433523,3.137422,1.577791363,0.412880324,1.969475634,0.583575875,1.71202728,2.098050935,2.299533688,2.115812908,0.738718,1.038995,0.915647,0.775661,1.0508,1.003627,1.057825,1.006068,1.247882,0.822728,1.063951,0.904451,1.167717,1.418979,1.694587,1.585291,1.047369,1.571858,1.629458,1.466765,1.348131,0.757961,1.664903,1.104875
